file,raw_mean,processed_mean,raw_laplacian_var,processed_laplacian_var,raw_ink_fraction,processed_ink_fraction
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_15.jpg,239.29907357492263,237.28823000898473,1125.3409903728702,6785.138360632388,0.07106718578416692,0.06945792153339324
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_16.jpg,239.40095281890922,237.57097397222478,1104.9140439130106,6791.2339644011145,0.0704276648579049,0.06834912167754989
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_17.jpg,244.5930591419111,243.39053085816641,760.0968558889873,4528.923812806026,0.046864943665139075,0.04552732996797482
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_2.jpg,231.2729124711788,228.84060064792925,1553.2312776828069,9559.318360914105,0.10687914076408954,0.10258587981204215
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_3.jpg,238.8993754567803,237.2013072221115,1084.5027942388192,6483.7066454054775,0.07193320488118175,0.06979879520740594
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_4.jpg,240.56543416429648,239.101857118956,1017.1204954681679,5846.629014709753,0.06467458591266521,0.0623456583570353
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_5.jpg,240.41816815545488,238.80894119639305,1072.0974087584948,6110.907507858171,0.0657063629820922,0.06349434824943906
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_6.jpg,242.10065985736017,240.56610427326788,1043.7926873823137,5554.687080340134,0.05786988561155343,0.056603512653851475
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_7.jpg,236.55077477184165,234.18997425905766,1362.5088250743963,8271.770376025997,0.08316460976527923,0.08160794408212683
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_8.jpg,239.84219260888284,238.01194278633017,1285.6945554584634,6794.386265178059,0.0680205024377189,0.06661983221046998
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_9.jpg,238.54266953388048,236.56975023674244,1459.0772635159415,7503.057255669887,0.07375512941919192,0.07227548926767677
